ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Dt_Customer_month;Dt_Customer_dayofweek
7872;1975;PhD;Married;86836.0;0;0;7;179;21;273;0;21;63;1;6;10;6;5;1;0;1;1;0;0;1;9;2
10595;1990;Graduation;Married;30093.0;0;0;19;2;6;28;13;4;16;1;2;0;3;7;0;0;0;0;0;0;0;7;0
4609;1966;PhD;Married;57705.0;0;1;14;383;0;53;6;4;40;3;8;1;6;6;0;0;0;0;0;0;0;1;5
5010;1988;Graduation;Single;25008.0;1;0;72;2;8;8;6;1;9;2;1;0;3;8;0;0;0;0;0;0;0;2;6
11148;1975;Graduation;Together;22280.0;1;0;85;2;1;4;3;1;2;1;1;0;2;8;0;0;0;0;0;0;0;5;6
10163;1984;PhD;Single;82733.0;0;0;28;712;50;420;65;38;38;1;8;4;7;4;0;0;0;0;0;0;1;9;1
2886;1971;Master;Divorced;74290.0;0;1;70;1121;0;72;0;12;12;4;10;8;10;6;0;1;0;1;0;0;0;8;0
6710;1951;Master;Single;58217.0;2;1;84;68;1;13;3;5;13;1;2;0;4;6;0;0;0;0;0;0;0;11;5
5316;1976;Master;Together;21024.0;0;0;89;36;4;18;6;2;18;1;2;0;4;7;0;0;0;0;0;0;0;7;3
521;1985;Graduation;Together;54006.0;1;0;42;174;77;203;6;24;97;2;8;1;7;7;0;0;0;0;0;0;0;9;1
1459;1966;PhD;Married;69063.0;0;1;16;666;35;124;69;8;26;1;5;3;5;3;0;0;0;0;0;0;0;11;2
10241;1975;2n Cycle;Divorced;11448.0;0;0;16;0;0;0;6;2;6;1;1;0;2;6;0;0;0;0;0;0;0;12;6
1630;1979;Graduation;Single;61825.0;0;1;56;162;50;100;55;30;27;1;4;2;8;4;0;0;0;0;0;0;0;8;2
4227;1968;Master;Together;32889.0;1;1;78;28;0;13;4;2;8;3;2;1;3;5;0;0;0;0;0;0;0;9;4
9467;1984;Graduation;Single;34738.0;1;0;51;3;2;10;3;0;2;1;1;0;3;6;0;0;0;0;0;0;0;5;6
8486;1971;Master;Together;30538.0;1;0;27;284;0;52;8;3;20;4;9;0;4;10;0;0;0;0;0;0;0;10;0
3286;1967;PhD;Divorced;26642.0;1;0;71;13;2;15;2;2;8;2;2;0;3;6;0;0;0;0;0;0;0;3;5
3722;1972;Graduation;Single;44503.0;1;1;83;31;1;8;0;0;8;2;2;0;3;6;0;0;0;0;0;0;0;4;2
6715;1948;PhD;Single;60200.0;0;1;3;502;19;132;0;6;26;6;6;2;11;6;0;0;0;0;0;0;0;1;2
4796;1952;Graduation;Divorced;49638.0;0;1;71;18;10;3;3;5;0;1;1;0;3;2;0;0;0;0;0;0;0;4;5
9612;1987;2n Cycle;Single;23830.0;0;0;3;1;8;6;4;8;16;1;1;0;3;7;0;0;0;0;0;0;0;2;4
1570;1951;PhD;Together;69702.0;0;1;8;664;9;240;50;19;57;2;7;7;10;4;0;0;0;0;0;0;0;2;1
3426;1975;Graduation;Divorced;70300.0;1;0;89;1045;61;338;60;46;46;3;5;5;13;8;0;0;0;0;0;0;0;7;0
8341;1969;PhD;Married;30396.0;1;0;22;15;0;6;0;1;12;2;1;1;2;7;1;0;0;0;0;0;1;4;2
5180;1968;PhD;Divorced;50616.0;0;1;56;128;0;16;0;1;4;2;4;0;4;7;0;0;0;0;0;0;0;4;4
6461;1969;Master;Single;62772.0;0;1;74;581;49;157;43;8;108;1;5;6;11;2;0;1;0;0;0;0;0;5;6
7679;1985;PhD;Single;30298.0;0;0;48;6;3;12;6;1;0;1;1;1;3;3;0;0;0;0;0;0;0;5;0
10702;1984;Graduation;Single;52413.0;1;0;67;185;8;133;56;56;12;2;7;1;7;7;0;0;0;0;0;0;0;11;5
7505;1957;PhD;Married;44155.0;1;1;24;22;1;9;0;0;14;1;1;1;2;4;0;0;0;0;0;0;0;1;6
2961;1982;Graduation;Married;42081.0;1;0;86;175;10;110;54;6;27;2;6;3;4;6;1;0;0;0;0;0;0;2;1
5790;1985;Graduation;Married;31158.0;1;0;62;25;6;16;20;0;5;2;2;0;3;8;0;0;0;0;0;0;0;1;6
3578;1949;Graduation;Divorced;49160.0;0;1;29;122;21;43;25;10;15;2;3;1;6;6;0;0;0;0;0;0;0;10;6
8462;1978;Basic;Together;24882.0;1;0;52;1;4;10;29;0;36;1;1;1;2;6;1;0;0;0;0;0;0;9;6
5558;1954;PhD;Single;90933.0;0;0;90;1020;31;430;62;63;79;1;4;6;4;1;0;0;1;0;0;0;0;3;0
8780;1950;PhD;Together;59292.0;0;1;71;378;14;68;19;14;14;2;3;5;8;3;0;0;0;0;0;0;0;6;3
10789;1964;PhD;Married;45759.0;1;1;13;42;1;18;3;0;4;2;2;0;3;7;0;0;0;0;0;0;0;2;5
10779;1983;Graduation;Single;22148.0;0;0;16;15;5;14;0;4;11;1;1;0;3;7;0;0;0;0;0;0;0;4;6
5896;1987;Master;Married;73395.0;0;0;94;272;7;80;20;7;11;1;4;4;6;2;0;0;0;0;0;0;0;3;1
2337;1971;Graduation;Divorced;29819.0;1;0;77;9;1;24;2;1;2;3;3;0;3;6;0;0;0;0;0;0;0;10;3
10951;1968;Graduation;Married;45688.0;0;1;20;279;0;18;0;0;9;2;3;1;8;4;0;1;0;0;0;0;0;1;5
10680;1986;Graduation;Together;33235.0;1;0;71;45;0;16;2;1;6;1;3;0;3;7;0;0;0;0;0;0;0;2;2
3265;1959;Graduation;Married;35701.0;0;0;36;21;1;9;7;3;5;1;1;0;3;6;0;0;0;0;0;0;0;3;1
5623;1980;Master;Married;31535.0;1;0;95;15;4;13;0;0;19;1;1;1;2;7;1;0;0;0;0;0;0;9;3
2326;1990;Graduation;Married;18929.0;0;0;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;0;2;5
4385;1981;PhD;Single;36038.0;1;0;82;23;0;15;0;2;7;2;3;0;3;6;0;0;0;0;0;0;0;5;4
2929;1976;Graduation;Single;20180.0;0;0;27;18;42;24;15;20;18;1;2;1;4;7;0;0;0;0;0;0;0;2;2
10686;1965;PhD;Together;34230.0;1;1;72;15;0;4;0;0;2;1;1;0;2;7;0;0;0;0;0;0;0;12;2
2546;1977;2n Cycle;Single;31878.0;0;1;7;23;4;5;10;5;23;1;1;0;4;3;0;0;0;0;0;0;0;6;6
3112;1977;Master;Married;22701.0;1;0;2;2;4;9;0;4;5;1;1;0;3;5;0;0;0;0;0;0;0;9;3
10872;1969;PhD;Married;55212.0;0;1;65;1103;0;45;0;0;34;3;4;2;11;8;0;1;0;0;1;0;0;11;4
5734;1974;PhD;Married;61917.0;1;1;83;46;4;36;2;2;1;1;2;0;4;5;0;0;0;0;0;0;0;11;2
2878;1947;PhD;Married;67472.0;0;1;93;162;31;127;8;17;69;2;4;2;7;3;0;0;0;0;0;0;0;9;5
1458;1982;Master;Married;21059.0;1;0;40;8;3;19;3;3;8;3;3;0;3;6;0;0;0;0;0;0;0;1;1
7007;1968;Master;Married;29543.0;2;0;47;17;3;18;3;4;18;2;3;1;2;7;0;0;0;0;0;0;0;4;1
1403;1975;2n Cycle;Together;34984.0;1;1;40;8;4;15;3;5;3;2;1;0;3;7;0;0;0;0;0;0;0;9;3
4827;1956;PhD;Single;54998.0;0;1;3;154;22;202;39;30;8;5;4;2;9;4;0;0;0;0;0;0;1;3;6
6250;1949;PhD;Widow;54356.0;0;1;62;710;15;30;20;0;0;3;11;2;8;8;0;0;0;0;0;0;1;11;0
9291;1959;Master;Married;34242.0;0;1;25;8;2;4;0;0;1;1;0;0;3;5;0;0;0;0;0;0;0;3;6
2478;1973;Graduation;Married;25410.0;1;0;48;2;2;4;13;13;4;1;1;0;4;4;0;0;0;0;0;0;0;8;5
5138;1950;Graduation;Together;28320.0;0;1;68;19;1;14;3;2;4;1;1;0;3;8;0;0;0;0;0;0;0;1;0
5393;1977;Graduation;Single;23763.0;1;0;64;22;0;6;6;2;6;1;1;0;3;7;0;0;0;0;0;0;0;8;1
5015;1976;Master;Married;34529.0;1;0;94;68;6;38;3;6;41;2;2;2;3;7;0;0;0;0;0;0;0;9;4
7842;1968;Graduation;Single;36065.0;1;1;54;18;7;34;10;2;3;3;3;0;3;8;0;0;0;0;0;0;0;3;6
9955;1954;Graduation;Together;39898.0;0;1;20;69;8;26;12;7;12;2;3;0;4;7;0;0;0;0;0;0;0;2;1
2162;1976;Graduation;Married;56939.0;0;1;19;256;34;103;90;29;49;2;3;3;10;3;0;0;0;0;0;0;0;9;2
5626;1964;PhD;Single;61798.0;0;0;13;338;4;89;11;8;13;1;4;2;9;4;0;0;0;0;0;0;0;11;5
6428;1950;PhD;Widow;76842.0;0;0;37;605;10;345;84;54;32;1;1;8;7;0;0;0;0;0;0;0;0;5;5
8514;1976;Graduation;Together;29478.0;1;0;59;8;0;7;3;1;1;1;1;0;3;6;0;0;0;0;0;0;0;1;4
10448;1956;Graduation;Single;46998.0;0;1;55;172;41;86;45;6;27;5;5;3;5;7;1;0;0;0;0;0;0;10;0
7530;1950;PhD;Widow;56551.0;1;1;48;67;4;32;17;2;16;3;2;1;4;4;0;0;0;0;0;0;0;5;2
6355;1978;Graduation;Married;44359.0;1;1;19;20;0;14;7;3;1;3;2;0;4;3;0;0;0;0;0;0;0;6;1
3517;1952;Graduation;Single;40887.0;1;1;32;50;4;44;10;10;43;3;3;1;3;9;0;0;0;0;0;0;1;5;0
1158;1966;Graduation;Divorced;48877.0;0;1;27;102;1;15;2;0;24;1;3;0;4;7;0;0;0;0;0;0;0;1;6
4331;1978;Master;Together;85738.0;0;0;41;913;26;376;17;26;13;1;3;6;11;1;0;1;1;0;0;0;0;1;3
6281;1966;Graduation;Divorced;55686.0;0;1;27;673;0;199;37;47;26;2;6;3;5;4;1;0;0;0;0;0;0;2;3
4338;1983;Graduation;Single;39062.0;1;0;28;23;0;9;0;0;12;1;1;0;3;4;1;0;0;0;0;0;0;3;1
2452;1971;Graduation;Together;34600.0;1;1;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;0;1;1;1
9507;1975;Graduation;Married;40794.0;0;1;18;261;23;73;4;23;50;2;6;3;5;7;0;0;0;0;0;0;0;4;6
8360;1971;2n Cycle;Married;54690.0;1;1;76;111;16;37;7;9;18;3;3;1;5;3;0;0;0;0;0;0;0;11;3
4867;1968;PhD;Single;38236.0;1;1;2;58;0;18;2;0;10;4;3;0;4;7;0;0;0;0;0;0;0;9;4
9289;1979;Graduation;Married;36781.0;1;0;16;29;1;17;0;3;13;1;2;1;2;8;0;0;0;0;0;0;1;4;3
10913;1984;Master;Single;31385.0;1;0;56;3;2;12;0;1;9;1;1;0;2;8;1;0;0;0;0;0;1;12;2
3032;1984;Graduation;Married;24570.0;1;0;97;28;34;62;11;14;44;3;4;0;4;9;0;0;0;0;0;0;0;2;2
8524;1974;PhD;Divorced;25509.0;1;0;15;40;3;30;10;7;11;3;3;0;3;9;0;0;0;0;0;0;1;9;1
4470;1962;Master;Married;58646.0;0;1;3;62;1;44;6;5;22;1;2;1;4;4;0;0;0;0;0;0;0;6;0
8619;1957;Graduation;Together;21994.0;0;1;4;9;0;6;3;1;3;1;0;0;3;5;0;0;0;0;0;0;0;12;0
10821;1978;Graduation;Married;57113.0;1;1;45;182;4;33;0;2;42;6;4;1;5;7;0;0;0;0;0;0;0;2;2
4552;1991;Graduation;Married;51373.0;0;0;37;83;2;101;64;26;117;1;3;5;3;4;0;0;0;0;0;0;0;6;5
898;1986;Graduation;Married;23477.0;1;0;39;38;15;54;3;8;29;3;3;0;4;8;0;0;0;0;0;0;0;10;0
9797;1956;Graduation;Married;58116.0;0;1;38;228;19;130;4;11;51;2;3;3;8;2;0;0;0;0;0;0;0;4;6
8212;1971;Master;Married;39791.0;0;1;89;85;15;27;13;13;21;2;3;1;4;7;0;0;0;0;0;0;0;3;3
4547;1960;Graduation;Together;13672.0;1;1;86;6;2;9;2;1;5;2;1;0;3;8;0;0;0;0;0;0;0;4;2
10841;1975;PhD;Together;56559.0;0;1;46;226;22;133;41;31;31;3;4;3;8;4;0;0;0;0;0;0;0;12;1
5370;1973;PhD;Married;32644.0;1;0;38;239;3;141;0;7;23;4;7;1;6;8;1;0;0;0;0;0;0;1;2
176;1980;2n Cycle;Single;67506.0;0;1;73;90;38;67;33;36;67;1;4;1;6;3;0;0;0;0;0;0;0;1;3
4860;1970;Graduation;Single;24206.0;1;0;66;7;2;8;3;2;3;1;1;0;3;6;0;0;0;0;0;0;0;3;4
10757;1967;PhD;Divorced;28420.0;1;0;36;4;2;5;2;0;0;1;1;0;2;6;0;0;0;0;0;0;0;12;1
4023;1970;Graduation;Married;22979.0;1;0;29;16;17;19;20;21;22;3;3;2;2;8;0;0;0;0;0;0;1;9;3
6679;1966;Graduation;Single;33279.0;0;0;29;10;3;3;0;0;0;1;0;0;3;3;0;0;0;0;0;0;0;6;3
9923;1972;Master;Single;46423.0;1;1;6;68;0;16;0;0;8;3;2;0;4;7;0;0;0;0;0;0;0;9;2
7181;1977;Graduation;Married;30368.0;0;1;97;35;0;13;2;0;2;2;2;0;3;8;0;0;0;0;0;0;0;11;3
405;1964;Graduation;Divorced;41638.0;0;1;68;315;0;31;4;0;91;4;5;5;3;8;1;0;0;0;0;0;0;2;2
6870;1959;PhD;Divorced;68805.0;0;1;73;182;2;49;17;13;20;1;3;1;7;2;0;0;0;0;0;0;0;9;1
832;1966;PhD;Together;65814.0;0;1;90;561;14;113;10;14;35;3;8;2;10;5;0;0;0;0;0;0;0;3;6
3657;1986;Graduation;Single;39146.0;1;0;1;94;1;33;13;12;12;3;4;0;4;8;0;0;0;0;0;0;0;2;3
4102;1975;2n Cycle;Married;37284.0;1;1;46;11;1;2;2;1;6;1;0;0;3;6;0;0;0;0;0;0;0;3;4
7042;1983;Graduation;Married;36790.0;0;0;14;3;3;14;15;21;10;1;2;1;2;9;0;0;0;0;0;0;1;3;4
10598;1967;Graduation;Together;27943.0;1;1;89;12;1;16;4;1;3;3;2;0;3;8;0;0;0;0;0;0;0;4;0
255;1951;Graduation;Divorced;22263.0;1;1;31;17;0;2;0;0;2;2;1;0;3;6;0;0;0;0;0;1;0;3;6
2375;1972;Graduation;Together;30261.0;1;2;75;8;0;5;0;3;6;1;0;0;3;8;0;0;0;0;0;0;0;9;1
9829;1978;Graduation;Together;28587.0;1;0;42;22;4;17;12;10;13;3;2;0;4;6;0;0;0;0;0;0;0;2;2
6214;1982;Master;Married;43815.0;1;0;53;14;10;29;4;7;15;1;2;0;3;6;0;0;0;0;0;0;0;4;4
4954;1956;Graduation;Married;48195.0;1;1;53;106;27;68;52;7;5;6;4;2;5;6;0;0;0;0;0;0;0;1;1
7861;1952;Master;Married;77027.0;0;1;23;820;57;242;45;0;11;2;8;3;6;4;0;0;0;0;0;0;0;2;2
9423;1979;Master;Married;32765.0;1;0;49;13;3;17;7;3;3;2;2;0;4;5;0;0;0;0;0;0;0;2;6
4198;1965;Graduation;Together;29672.0;1;1;6;9;1;3;0;4;8;1;0;0;3;6;0;0;0;0;0;0;0;3;1
153;1953;Graduation;Divorced;23272.0;0;0;29;19;3;6;4;2;12;1;1;0;3;4;0;0;0;0;0;0;0;10;3
9323;1949;Master;Together;49912.0;0;1;5;520;8;223;32;49;42;4;10;5;7;8;1;0;0;0;0;0;1;9;4
10001;1985;2n Cycle;Together;7500.0;1;0;98;5;17;17;13;14;34;4;2;1;3;9;0;0;0;0;0;0;0;8;2
3945;1947;PhD;Widow;68117.0;0;1;80;618;44;215;0;17;36;2;11;8;4;6;1;0;0;0;0;0;1;3;6
8625;1976;Graduation;Married;17649.0;1;0;70;15;1;23;0;5;1;3;3;0;3;8;0;0;0;0;0;0;0;11;1
9119;1950;Graduation;Together;60905.0;0;1;27;208;17;76;36;17;38;2;3;3;7;2;0;0;0;0;0;0;0;12;3
6568;1984;Graduation;Married;38680.0;1;0;97;11;0;36;15;5;12;1;2;0;3;7;0;0;0;0;0;0;0;3;3
8416;1981;Graduation;Married;29009.0;1;0;19;6;6;15;10;5;2;2;2;0;3;6;0;0;0;0;0;0;0;11;4
5454;1979;Master;Married;45057.0;1;0;80;37;0;7;3;0;3;1;2;0;3;5;0;0;0;0;0;0;0;12;6
5474;1970;Graduation;Single;43020.0;1;0;79;45;7;99;4;25;43;3;4;1;4;6;0;0;0;0;0;0;0;11;5
4268;1959;Graduation;Married;53154.0;0;1;50;129;0;21;0;1;7;1;3;1;4;4;0;0;0;0;0;0;0;6;0
10701;1973;Graduation;Married;65308.0;0;0;60;713;0;264;120;80;34;1;7;8;12;4;0;0;1;1;0;0;0;9;2
626;1951;Graduation;Married;32871.0;1;1;28;22;2;12;0;2;5;1;1;0;3;4;0;0;0;0;0;0;0;3;5
4426;1975;Graduation;Single;55801.0;1;1;35;367;4;51;6;4;95;6;7;2;6;7;0;0;0;1;0;0;0;9;6
2591;1959;Graduation;Widow;76320.0;0;1;49;526;35;214;69;53;35;2;6;3;4;2;0;0;0;0;0;0;0;6;6
10509;1955;Master;Single;36927.0;1;1;46;51;0;16;0;0;4;2;3;0;3;8;0;0;0;0;0;0;0;6;0
6382;1953;Graduation;Together;48794.0;1;1;97;25;0;11;3;0;15;1;1;0;3;4;0;0;0;0;0;0;0;6;3
6673;1965;Graduation;Single;23478.0;0;0;51;28;6;27;12;17;39;1;3;0;3;8;0;0;0;0;0;0;0;3;1
8775;1969;Graduation;Together;38361.0;1;0;74;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;0;12;4
1612;1981;PhD;Single;35744.75;1;0;82;23;0;15;0;2;7;2;3;0;3;6;0;0;0;0;0;0;0;5;4
322;1978;Graduation;Together;42554.0;1;1;93;29;1;11;0;0;0;2;2;0;3;4;0;0;0;0;0;0;0;1;5
10897;1974;Graduation;Married;67445.0;0;1;63;757;80;217;29;80;11;5;9;6;12;6;0;0;0;0;0;0;0;8;6
6103;1948;Graduation;Married;42192.0;0;0;40;40;15;15;17;6;7;1;2;1;3;4;0;0;0;0;0;0;0;9;4
10500;1984;Graduation;Married;31761.0;1;0;96;19;1;20;16;14;28;2;3;0;4;5;0;0;0;0;0;0;0;4;5
1655;1979;Graduation;Together;34350.0;1;0;81;16;3;15;2;1;11;1;1;0;3;7;0;0;0;0;0;0;0;10;5
2406;1949;Graduation;Together;54591.0;0;1;63;376;4;94;12;9;24;3;6;2;8;5;0;0;0;0;0;0;0;8;0
5517;1969;Graduation;Married;25293.0;1;0;51;15;0;11;0;2;9;1;1;1;2;8;0;0;0;0;0;0;0;9;6
10281;1970;Graduation;Divorced;64713.0;1;0;11;180;60;241;13;54;54;2;5;5;7;4;0;0;0;0;0;0;1;2;4
6958;1977;Master;Married;27889.0;1;0;42;14;0;4;0;0;8;1;1;1;2;6;0;0;0;0;0;0;0;7;4
954;1960;Basic;Widow;22123.0;0;0;77;3;3;24;34;7;31;1;2;1;3;5;0;0;0;0;0;0;0;3;3
5079;1971;Graduation;Married;43499.729166666664;1;1;82;71;1;16;0;0;9;4;2;1;3;8;0;0;0;0;0;0;0;3;6
10339;1954;Master;Together;49010.0;0;1;83;161;0;22;0;0;24;2;4;1;4;6;0;0;0;0;0;0;0;6;6
4643;1973;Graduation;Married;27803.0;1;0;40;8;26;46;38;9;49;2;3;0;4;8;0;0;0;0;0;0;0;8;6
6497;1960;Graduation;Married;51651.0;0;1;32;293;6;23;13;6;92;4;6;2;5;8;0;0;0;0;0;0;0;11;2
1052;1969;Graduation;Married;56796.0;0;1;24;656;38;161;62;47;37;3;8;9;7;7;0;0;0;0;0;0;0;2;5
6343;1959;Graduation;Married;79823.0;0;1;6;835;73;380;114;73;43;1;6;9;7;2;0;1;0;0;0;0;0;3;0
6507;1980;Graduation;Single;30828.0;1;0;16;16;11;15;2;0;12;2;1;1;4;3;0;0;0;0;0;0;0;10;4
7901;1971;Master;Married;34109.0;0;1;39;9;1;5;2;1;4;1;0;0;3;4;0;0;0;0;0;0;0;11;2
2686;1969;Basic;Together;22390.0;0;0;49;0;1;4;15;1;5;1;1;0;2;7;0;0;0;0;0;0;0;10;0
3107;1976;Graduation;Together;71322.0;0;1;31;121;24;124;24;15;42;1;4;1;7;2;0;0;0;0;0;0;0;5;4
1146;1949;Master;Together;49912.0;0;1;5;520;8;223;32;49;42;4;10;5;7;8;1;0;0;0;0;0;1;9;4
11031;1950;PhD;Married;48699.0;1;1;90;26;1;10;2;0;1;1;1;0;3;5;0;0;0;0;0;0;0;5;1
975;1956;Graduation;Single;54252.0;1;1;25;178;4;26;8;4;44;5;4;1;5;6;0;0;0;0;0;0;0;5;1
3422;1975;Graduation;Married;76068.0;0;1;67;1115;12;128;33;12;76;1;2;3;4;6;0;1;0;0;1;0;0;11;3
1055;1976;Master;Married;53204.0;1;1;40;29;0;8;2;0;6;1;1;0;3;4;0;0;0;0;0;0;0;3;3
6544;1949;PhD;Together;67911.0;0;1;63;529;0;356;63;28;0;3;6;7;11;3;0;0;0;0;0;0;0;5;3
1241;1984;2n Cycle;Married;14796.0;1;0;1;13;3;8;7;4;16;2;1;0;3;9;0;0;0;0;0;0;1;9;0
2909;1974;PhD;Married;78128.0;0;1;89;934;24;230;16;24;36;2;8;4;6;3;0;1;1;0;0;0;0;2;2
5802;1972;Basic;Married;14188.0;0;0;40;2;7;11;16;12;27;1;2;0;4;6;0;0;0;0;0;0;0;2;3
1407;1986;Basic;Married;20425.0;1;0;5;4;12;5;3;16;17;2;2;0;3;7;0;0;0;0;0;0;0;10;0
6183;1962;Master;Married;58646.0;0;1;3;62;1;44;6;5;22;1;2;1;4;4;0;0;0;0;0;0;0;6;0
340;1970;Graduation;Divorced;72967.0;0;1;1;158;35;179;0;0;125;2;7;2;8;5;1;0;0;0;0;0;1;12;5
5991;1949;Master;Married;48150.0;0;1;24;173;2;39;3;2;47;3;5;1;4;7;0;0;0;0;0;0;0;6;5
9729;1955;Graduation;Widow;58275.0;1;1;48;189;10;253;56;43;64;6;8;2;7;7;0;0;0;0;0;0;0;6;6
1008;1981;PhD;Together;44953.0;0;0;31;728;17;133;11;8;124;1;7;3;13;6;1;0;0;0;0;0;0;12;4
11091;1953;Graduation;Together;34587.0;1;1;68;7;2;9;2;0;2;2;1;0;3;4;0;0;0;0;0;0;0;5;4
3969;1974;Master;Together;43018.0;0;1;46;35;4;17;7;6;64;1;2;2;2;5;0;0;0;0;0;0;0;11;4
1916;1954;Master;Married;45736.0;0;1;92;188;3;180;20;3;43;5;7;1;6;7;0;0;0;0;0;0;0;7;2
9907;1969;Master;Together;66476.0;0;1;80;742;28;152;25;9;57;2;6;8;10;4;0;0;0;0;0;0;0;12;2
87;1981;2n Cycle;Married;27733.0;1;0;16;0;7;5;26;2;17;2;2;0;3;7;0;0;0;0;0;0;0;8;0
8659;1952;PhD;Together;69805.0;0;1;50;750;71;174;13;10;20;2;6;8;11;2;0;0;0;0;0;0;0;1;1
6147;1971;Graduation;Divorced;25818.0;1;0;51;5;2;8;2;2;9;1;0;1;2;7;0;0;0;0;0;0;0;10;3
8832;1976;Master;Together;37509.0;1;0;24;37;5;56;12;8;5;2;3;0;4;7;0;0;0;0;0;0;0;9;2
10067;1976;2n Cycle;Together;25176.0;1;1;79;4;0;4;0;0;5;1;1;0;2;7;0;0;0;0;0;0;0;8;5
7532;1980;Graduation;Married;43586.0;0;1;26;99;2;11;4;0;16;3;3;0;4;8;0;0;0;0;0;0;0;8;3
2115;1957;Graduation;Together;50116.0;1;1;68;54;0;10;0;0;2;2;1;0;4;5;0;1;0;0;0;0;0;6;4
2088;1972;Graduation;Together;84906.0;0;0;98;997;15;414;99;30;76;1;5;6;12;2;0;1;1;0;1;0;0;10;4
2493;1966;Graduation;Married;61286.0;0;1;34;356;0;107;19;9;117;2;7;1;8;5;0;0;0;0;0;0;0;8;4
1631;1965;PhD;Together;65220.0;0;0;3;890;63;292;0;25;12;4;8;4;7;6;0;0;0;0;0;0;1;9;0
10104;1974;Graduation;Together;33590.0;2;1;65;4;0;2;0;0;2;1;1;0;2;7;0;0;0;0;0;0;0;11;6
3006;1976;Graduation;Divorced;30992.0;1;0;83;17;0;14;7;3;2;1;1;0;3;7;0;0;0;0;0;0;0;4;0
642;1980;Basic;Married;16005.0;1;0;69;1;3;2;20;30;47;3;2;1;2;8;0;0;0;0;0;0;0;8;1
10127;1965;Graduation;Married;58692.0;0;1;21;301;11;61;4;7;11;1;8;2;4;7;0;0;0;0;0;0;0;4;6
271;1969;Graduation;Widow;40590.0;1;1;30;154;0;50;6;11;37;5;3;4;3;6;1;0;0;0;0;0;0;10;2
4973;1970;Graduation;Single;20587.0;1;0;39;2;3;6;4;1;9;1;1;1;2;7;0;0;0;0;0;0;0;5;6
2948;1954;Master;Divorced;62637.0;0;1;76;104;12;48;4;12;5;1;2;2;5;2;0;0;0;0;0;0;0;3;5
2715;1966;Master;Divorced;29435.0;1;1;11;70;3;37;4;2;64;4;3;2;2;9;0;0;0;0;0;0;1;8;0
10432;1974;Graduation;Divorced;19346.0;1;0;26;2;0;9;3;6;2;1;1;0;3;8;0;0;0;0;0;0;0;1;3
9216;1971;Graduation;Married;35788.0;1;1;34;23;2;11;3;1;4;2;2;0;3;6;0;0;0;0;0;0;0;1;3
7124;1968;Graduation;Divorced;36997.0;1;1;72;43;4;12;8;0;27;5;2;1;4;5;0;0;0;0;0;0;0;2;4
9727;1957;Graduation;Married;23539.0;0;0;13;4;24;11;16;1;25;1;2;0;4;6;0;0;0;0;0;0;0;2;4
9790;1957;Graduation;Single;78499.0;0;0;12;912;72;170;47;36;97;1;11;3;4;4;0;0;1;0;0;0;1;11;5
1818;1971;PhD;Together;29732.0;1;0;23;25;0;8;0;1;4;1;2;0;2;9;0;0;0;0;0;0;0;3;1
1100;1960;Master;Together;41275.0;1;2;33;24;4;22;0;2;9;4;3;1;3;5;0;0;0;0;0;0;0;3;0
7873;1973;PhD;Together;63516.0;1;1;30;141;11;114;15;14;5;4;4;1;7;5;0;0;0;0;0;0;0;7;5
10609;1962;PhD;Married;42769.0;0;1;15;71;0;13;3;1;0;2;1;1;4;4;0;0;0;0;0;0;0;10;5
6950;1958;Master;Married;49572.0;1;1;25;35;1;16;0;1;1;2;2;0;3;7;0;0;0;0;0;0;0;12;6
9481;1976;Graduation;Married;17148.0;1;0;80;9;9;11;13;10;16;4;3;1;3;8;0;0;0;0;0;0;0;1;1
7699;1969;Graduation;Widow;40590.0;1;1;30;154;0;50;6;11;37;5;3;4;3;6;1;0;0;0;0;0;0;10;2
2711;1976;Master;Together;30560.0;1;0;6;9;1;5;4;5;7;1;1;0;3;7;0;0;0;0;0;0;0;6;3
8933;1983;2n Cycle;Married;32146.0;1;0;16;26;3;23;4;7;3;2;2;0;4;6;0;0;0;0;0;0;0;5;0
8726;1964;2n Cycle;Divorced;41713.0;1;1;57;77;8;44;10;10;25;5;3;1;4;6;0;0;0;0;0;0;0;4;1
1515;1975;Master;Together;34176.0;0;1;9;11;2;7;4;2;2;1;1;0;3;3;0;0;0;0;0;0;0;1;2
5186;1955;PhD;Married;58482.0;0;1;59;576;7;115;19;7;7;2;7;4;9;6;0;1;0;0;0;0;0;3;2
10157;1965;Graduation;Single;59686.0;0;1;78;89;15;89;34;42;5;1;4;1;6;4;0;0;0;0;0;0;0;1;5
902;1980;Graduation;Together;62994.0;1;0;74;224;12;48;4;12;12;1;6;2;4;6;0;0;0;0;0;0;0;3;1
